id,predicted_result_type,sentence_year,sentence_months,sentence_days,sentence_hours,is_suspended,suspension_years,suspension_months,fine_is_fixed,fine_amount,drug_weight,entry_date,result_date,court,codex_articles,result_type,region,gender_group,is_weight_missing
10017064,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,24.0,2020-12-25,2021-08-02,Ачинский городской суд (Красноярский край),228 ч.1 УК,Уголовное дело ПРЕКРАЩЕНОСМЕРТЬ ПОДОЗРЕВАЕМОГО ИЛИ ОБВИНЯЕМОГО,Красноярский край,муж,False
10208867,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2022-07-27,2022-07-09,Подольский городской суд (Московская область),228 ч.2 УК,Вынесен ПРИГОВОР,Московская область,муж,True
10245554,условное осуждение,2.0,0.0,0.0,22.0,False,0.0,0.0,True,0.0,0.32,2021-11-08,2021-01-12,Таганрогский городской суд (Ростовская область),228 ч.1 УК,Вынесен ПРИГОВОР,Ростовская область,муж,False
10207754,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2022-03-30,2022-04-05,Находкинский городской суд (Приморский край),228 ч.1 УК,Вынесен ПРИГОВОР,Приморский край,муж,True
10531909,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2021-05-28,,Верхнеуфалейский городской суд (Челябинская область),228 ч.2 УК,Вынесен ПРИГОВОР,Челябинская область,муж,True
10088745,условное осуждение,0.0,4.0,0.0,0.0,False,0.0,0.0,True,0.0,0.94,2019-05-07,,Невский районный суд (Город Санкт-Петербург),228 ч.1 УК,Вынесен ПРИГОВОР,Город Санкт-Петербург,муж,False
10383534,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2024-05-14,,Индустриальный районный суд г. Хабаровска (Хабаровский край),228 ч.2 УК,,Хабаровский край,муж,True
10041432,условное осуждение,0.0,0.0,0.0,300.0,False,0.0,0.0,True,0.0,0.44,2021-02-26,,Левобережный районный суд г. Липецка (Липецкая область),228 ч.1 УК,Вынесен ПРИГОВОР,Липецкая область,муж,False
10243492,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,15000.0,0.293,2023-06-06,2024-10-01,Советский районный суд г. Красноярска (Красноярский край),228 ч.1 УК,Вынесен ПРИГОВОР,Красноярский край,муж,False
10144739,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.27,2018-04-27,,Приморский районный суд (Город Санкт-Петербург),228 ч.1 УК,Вынесен ПРИГОВОР,Город Санкт-Петербург,муж,False
10621781,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2024-06-28,2024-08-07,Никулинский районный суд (Город Москва),228 ч.2 УК,Передано,Город Москва,муж,True
10198948,условное осуждение,3.0,0.0,0.0,0.0,True,3.0,0.0,True,0.0,2.0,2024-01-15,,Ленинский районный суд г. Астрахани (Астраханская область),228 ч.2 УК,Вынесен ПРИГОВОР,Астраханская область,муж,False
10081503,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,96.0,2020-08-12,,Шелаболихинский районный суд (Алтайский край),228 ч.1 УК,Вынесен ПРИГОВОР,Алтайский край,муж,False
10025772,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2024-01-31,,Ялтинский городской суд (Республика Крым),228 ч.2 УК,,Республика Крым,муж,True
10040828,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2018-06-22,,Кукморский районный суд (Республика Татарстан ),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Татарстан,муж,True
10275059,условное осуждение,0.0,0.0,0.0,160.0,False,0.0,0.0,True,0.0,,2021-10-15,2021-09-11,Хасавюртовский городской суд (Республика Дагестан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Дагестан,муж,True
10164277,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2022-03-31,2022-12-04,Скопинский районный суд (Рязанская область),228 ч.1 УК,Уголовное дело ПРЕКРАЩЕНОназначена мера уголовно-правового характера - СУДЕБНЫЙ ШТРАФ (ст. 25.1 УПК РФ),Рязанская область,муж,True
10281149,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,10000.0,15.17,2022-04-13,,Сергокалинский районный суд (Республика Дагестан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Дагестан,муж,False
10663424,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2024-07-31,,Центральный районный суд г. Новокузнецка (Кемеровская область),228 ч.3 УК,,Кемеровская область,жен,True
10225097,лишение свободы,0.0,8.0,0.0,0.0,False,0.0,0.0,True,0.0,0.71,2022-12-01,2023-02-06,Центральный районный суд г. Челябинска (Челябинская область),228 ч.1 УК,Вынесен ПРИГОВОР,Челябинская область,муж,False
10034008,условное осуждение,0.0,0.0,0.0,200.0,False,0.0,0.0,True,0.0,0.17,2020-10-02,,Орджоникидзевский районный суд г. Уфы (Республика Башкортостан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Башкортостан,муж,False
10209865,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,0.46,2018-06-26,,Центральный районный суд г. Челябинска (Челябинская область),228 ч.1 УК,Вынесен ПРИГОВОР,Челябинская область,муж,False
10105019,условное осуждение,3.0,0.0,0.0,0.0,True,2.0,0.0,True,0.0,151.87,2023-03-22,2023-06-04,Грачевский районный суд (Ставропольский край),228 ч.2 УК,Вынесен ПРИГОВОР,Ставропольский край,муж,False
10075406,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,20000.0,0.14,2023-02-28,,Правобережный районный суд г. Липецка (Липецкая область),228 ч.1 УК,Вынесен ПРИГОВОР,Липецкая область,муж,False
9981655,лишение свободы,1.0,2.0,0.0,0.0,False,0.0,0.0,True,0.0,1.29,2022-01-24,,Ленинский районный суд г. Смоленска (Смоленская область),228 ч.2 УК,Вынесен ПРИГОВОР,Смоленская область,муж,False
9981422,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2021-03-31,2021-05-08,Приволжский районный суд г. Казани (Республика Татарстан ),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Татарстан,жен,True
10014979,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2018-09-03,,Белорецкий межрайонный суд (Республика Башкортостан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Башкортостан,муж,True
10178776,условное осуждение,3.0,3.0,0.0,0.0,False,0.0,0.0,True,0.0,0.3,2021-01-21,2021-11-03,Железнодорожный районный суд г. Рязани (Рязанская область),228 ч.2 УК,Вынесен ПРИГОВОР,Рязанская область,муж,False
10263034,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2019-02-01,,Мотовилихинский районный суд г. Перми (Пермский край),228 ч.2 УК,Вынесен ПРИГОВОР,Пермский край,неизвестно,True
10172501,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,True,0.0,0.533,2018-03-05,,Октябрьский районный суд г. Уфы (Республика Башкортостан),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Башкортостан,муж,False
10266463,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2018-12-25,,Московский районный суд г. Казани (Республика Татарстан ),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Татарстан,неизвестно,True
10190149,условное осуждение,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0,,2019-12-24,,Тракторозаводский районный суд г. Челябинска (Челябинская область),228 ч.2 УК,Направлено ПО ПОДСУДНОСТИ (подведомственности),Челябинская область,муж,True
10143069,штраф,0.0,0.0,0.0,0.0,False,0.0,0.0,True,20000.0,1.131,2021-11-19,,Элистинский городской суд (Республика Калмыкия),228 ч.1 УК,Вынесен ПРИГОВОР,Республика Калмыкия,муж,False
9977800,условное осуждение,1.0,1.0,0.0,0.0,True,2.0,0.0,True,0.0,31.0,2021-11-26,,Родинский районный суд (Алтайский край),228 ч.1 УК,Вынесен ПРИГОВОР,Алтайский край,муж,False
10100456,условное осуждение,3.0,6.0,0.0,0.0,True,4.0,0.0,True,0.0,758.0,2023-07-28,2023-11-08,Вачский районный суд (Нижегородская область),"228 ч.1 УК, 228 ч.2 УК",Вынесен ПРИГОВОР,Нижегородская область,муж,False
